mesh,work_id,publication_year
D001714,2996627455,2019
D008607,2936904141,2019
D019964,2943354434,2019
D001523,2946082137,2019
D003865,2953906177,2019
D003865,2920592168,2019
D001523,2946119463,2019
D001523,2946119463,2019
D052018,2958431893,2019
D008607,2936539802,2019
D012559,2923950848,2019
D001321,2989758067,2019
D001523,2920832466,2019
D001289,2990847473,2019
D012559,2944674691,2019
D001289,2944315890,2019
D001523,2921360294,2019
D003865,2972575724,2019
D001523,2996578454,2019
D008607,2913443596,2019
D001714,2972408904,2019
D001523,2924173246,2019
D001008,2943873559,2019
D012559,2996085958,2019
D001523,2995189205,2019
D001523,2969533968,2019
D003865,2941596037,2019
D008607,2944788703,2019
D001523,2961276894,2019
D003865,2964473428,2019
D003865,2964473428,2019
D012559,2945189212,2019
D012559,2945189212,2019
D003865,2906770514,2019
D001523,2931411829,2019
D001008,2949860729,2019
D001008,2949860729,2019
D001008,2939411077,2019
D001523,2917797459,2019
D001523,2917797459,2019
D001714,2953083729,2019
D008607,2919497332,2019
D001523,2945164663,2019
D008607,2973512883,2019
D001523,2978932001,2019
D001523,2961561552,2019
D001008,2944766840,2019
D001068,2913502645,2019
D001523,2948763447,2019
D001523,2986275604,2019
D001523,2916445346,2019
D001289,2987101781,2019
D008607,2971144437,2019
D008607,2973725965,2019
D001523,2934825580,2019
D001523,2981157770,2019
D001289,2967248244,2019
D008607,2990148307,2019
D001321,2995887540,2019
D001523,2983782389,2019
D001714,2941421414,2019
D001523,2924046673,2019
D001523,2924046673,2019
D008607,2952016218,2019
D012559,2964160934,2019
D001289,2907152322,2019
D001523,2907152322,2019
D001523,2987051906,2019
D001714,2990941220,2019
D001714,2909664169,2019
D001714,2909664169,2019
D001289,2912346128,2019
D001523,2936533360,2019
D012559,2908205139,2019
D001714,2908205139,2019
D001523,2935194412,2019
D001321,2971949847,2019
D019964,2947312432,2019
D001008,2947312432,2019
D001321,2964316535,2019
D001289,2964316535,2019
D001523,2966078241,2019
D001008,2970085090,2019
D019964,2971320766,2019
D001523,2968125561,2019
D001714,2946505004,2019
D019964,2946505004,2019
D012559,2911441606,2019
D003865,2911990756,2019
D012559,4214482018,2019
D008607,2951658763,2019
D001289,2987863624,2019
D001714,2987863624,2019
D003865,2963280947,2019
D000856,2968072242,2019
D000856,2968072242,2019
D012559,2946900063,2019
D001714,2946900063,2019
D001008,2983143513,2019
D003865,2969403179,2019
D001714,2995356966,2019
D001523,2914019632,2019
D001523,2944928553,2019
D003865,2963654144,2019
D001321,2963632819,2019
D003865,2929110787,2019
D019964,2985036017,2019
D001523,2923955439,2019
D008607,2909608142,2019
D001523,2914207606,2019
D001523,2919266585,2019
D001523,2976414393,2019
D003865,2945858884,2019
D008607,2971602855,2019
D001289,2981247358,2019
D001068,2969404768,2019
D008607,2953469676,2019
D001523,2997892810,2019
D001289,2998038667,2019
D003865,2997785839,2019
D001523,2940864747,2019
D000856,2954351539,2019
D001321,2945146111,2019
D000856,2946601550,2019
D001714,2929004936,2019
D012559,2911855675,2019
D001008,2964991070,2019
D001523,2973197622,2019
D012559,2943612180,2019
D012559,2963297908,2019
D001523,2995405183,2019
D001523,2946093171,2019
D001523,2974322204,2019
D003865,2995130346,2019
D012559,2964614200,2019
D012559,2973978594,2019
D012559,2918179899,2019
D001714,2907983897,2019
D001714,2907983897,2019
D001523,2998252404,2019
D001321,3024541630,2019
D012559,2945773989,2019
D001714,2955688271,2019
D001714,2955688271,2019
D003865,2973656412,2019
D001008,2973656412,2019
D001068,2990384586,2019
D001068,2990384586,2019
D012559,2922415667,2019
D001714,2922415667,2019
D001289,2990415386,2019
D001714,2955017932,2019
D008607,2911431252,2019
D001008,2963133153,2019
D003865,2963133153,2019
D001523,2979224827,2019
D003865,2908242089,2019
D001289,2940099728,2019
D001523,2968419720,2019
D001068,2939681777,2019
D012559,2984510733,2019
D001523,2970029887,2019
D001523,2970029887,2019
D001321,2951259638,2019
D008607,2988796580,2019
D003865,2969102541,2019
D001523,2934687985,2019
D001321,2946613508,2019
D008607,2968574163,2019
D001523,2914737618,2019
D001714,2974524148,2019
D001714,2920691506,2019
D001714,2912300863,2019
D001714,2912300863,2019
D012559,2911246695,2019
D012559,2989985482,2019
D012559,2989985482,2019
D001523,2969662454,2019
D001523,2982259276,2019
D001714,2936984225,2019
D012559,2936984225,2019
D001289,2963330056,2019
D001289,2960324372,2019
D001523,2942996099,2019
D001523,2981810500,2019
D001523,2982637881,2019
D001523,2975262026,2019
D012559,2938637279,2019
D001289,2967700621,2019
D012559,2907428708,2019
D001714,2950203331,2019
D001714,2950203331,2019
D012559,3014491887,2019
D001523,2976838513,2019
D001523,2996945754,2019
D001523,2912960797,2019
D001523,2912960797,2019
D008607,2936077762,2019
D012559,2943435143,2019
D001321,2946172905,2019
D001523,2946283200,2019
D001523,2977021873,2019
D012559,2953298373,2019
D001523,2943019159,2019
D001714,2944813549,2019
D001714,2944813549,2019
D012559,2981432004,2019
D001321,2995271110,2019
D001321,2985815027,2019
D001068,2942728728,2019
D001068,2942728728,2019
D001068,2987131370,2019
D001523,2974066945,2019
D003865,2966239193,2019
D001523,2936876161,2019
D001523,2973319317,2019
D001523,2982535371,2019
D001523,2911680277,2019
D001523,2914342429,2019
D012559,2969824897,2019
D001321,2911421159,2019
D001289,2966964292,2019
D001523,2956029716,2019
D001523,2956029716,2019
D001523,2954490215,2019
D003865,2980653549,2019
D012559,2921496172,2019
D001714,2921496172,2019
D001523,2946500011,2019
D008607,2926719184,2019
D001008,2972730212,2019
D001523,2954216352,2019
D012559,2965724585,2019
D012559,2950034398,2019
D001523,2946206785,2019
D008607,2970681240,2019
D001714,2956144418,2019
D001289,2989783162,2019
D012559,2920494894,2019
D012559,2910076326,2019
D001523,2951317142,2019
D001523,2913419798,2019
D001008,2936282027,2019
D001008,2936282027,2019
D001714,2995823135,2019
D001523,2927984878,2019
D052018,2991821218,2019
D000856,2991821218,2019
D001068,2991821218,2019
D012559,2936768004,2019
D003865,2979475858,2019
D001289,2995754100,2019
D001068,2911494374,2019
D001523,2938040288,2019
D001008,2984661681,2019
D001289,2902341898,2019
D001523,2942774784,2019
D008607,2925032611,2019
D008607,2925032611,2019
D001523,2946352004,2019
D001523,2946352004,2019
D001523,2968208516,2019
D001008,2978007449,2019
D001321,2917965016,2019
D001523,2920877319,2019
D000856,2979716989,2019
D003865,2935969311,2019
D001523,2974146820,2019
D008607,2944930424,2019
D003865,2921224201,2019
D001289,2955163000,2019
D001714,2982249284,2019
D001523,2915384300,2019
D008607,2939546377,2019
D001714,2985385020,2019
D001289,2944437763,2019
D001523,2982392828,2019
D001289,2996557655,2019
D001289,2969457528,2019
D019964,2963894433,2019
D001008,2963894433,2019
D001714,2996352430,2019
D001523,2980091485,2019
D001523,2995536252,2019
D008607,2906816026,2019
D000856,2944102996,2019
D019964,2979724259,2019
D001523,2998020609,2019
D001321,2953462834,2019
D001321,2953462834,2019
D003865,2971897857,2019
D012559,2969401849,2019
D001714,2977092231,2019
D012559,2997530684,2019
D003865,2985119860,2019
D003865,2985119860,2019
D012559,2979570827,2019
D001523,2988041818,2019
D012559,2977203416,2019
D001523,2968854239,2019
D003865,2912431383,2019
D003865,2912431383,2019
D001523,2914884512,2019
D012559,2946247185,2019
D003865,2903051174,2019
D003865,2954566893,2019
D001523,2913710155,2019
D001523,2967405540,2019
D001523,2979842203,2019
D012559,2924756378,2019
D001714,2974371563,2019
D012559,2957709652,2019
D001523,2913973094,2019
D001523,2908882821,2019
D001523,2908882821,2019
D001714,2925062142,2019
D001523,2968090575,2019
D003865,2915643306,2019
D001714,2915643306,2019
D001523,2947252532,2019
D001523,2995389358,2019
D003865,2930812226,2019
D001321,2925495294,2019
D003865,2955187388,2019
D001289,2994827813,2019
D001289,2963774580,2019
D001714,2941868461,2019
D008607,2983588149,2019
D001289,2983588149,2019
D001523,2912463971,2019
D008607,2964719459,2019
D008607,2974640706,2019
D003865,2924751981,2019
D001321,2976946257,2019
D012559,2941689848,2019
D001523,2969304276,2019
D001523,2969730092,2019
D001714,2926062267,2019
D012559,2926062267,2019
D001523,2951182400,2019
D012559,2985038034,2019
D019955,2965366720,2019
D001523,2969916475,2019
D001523,2982202540,2019
D001523,2996575858,2019
D001008,2911613627,2019
D012559,2909801920,2019
D001289,2921022587,2019
D001008,2921022587,2019
D001523,2921283051,2019
D001289,2919976958,2019
D003865,2950041915,2019
D003865,2950041915,2019
D012559,2982470984,2019
D001523,2922898419,2019
D012559,2913303878,2019
D012559,2913303878,2019
D001714,2978669158,2019
D003865,2946438574,2019
D001523,2937640555,2019
D001523,2937640555,2019
D012559,2955614720,2019
D012559,2981885738,2019
D019964,2938619217,2019
D001068,2920124302,2019
D001523,2980642319,2019
D001523,2951599331,2019
D012559,2986704997,2019
D001523,2968268058,2019
D001523,2968782067,2019
D001523,2980570725,2019
D001523,2969554801,2019
D001008,2954042816,2019
D001068,2954042816,2019
D001523,2972072850,2019
D001714,2943150673,2019
D012559,2943150673,2019
D001321,3004396153,2019
D001321,3004396153,2019
D001523,2947390730,2019
D001523,2947390730,2019
D001289,2969764573,2019
D001289,2913833367,2019
D001321,2984815026,2019
D001008,2979228378,2019
D003865,2990269226,2019
D001523,2955575458,2019
D001523,2915389547,2019
D001523,2906762728,2019
D008607,2969185980,2019
D000856,2982064583,2019
D019964,2952895715,2019
D001523,2952895715,2019
D012559,2966225625,2019
D008607,2950085103,2019
D052018,2914138788,2019
D001523,2964714216,2019
D003865,2967472886,2019
D001714,2981826882,2019
D001714,2990743291,2019
D019964,2973765127,2019
D001714,2970522809,2019
D012559,2970522809,2019
D003865,2970522809,2019
D012559,2952949594,2019
D012559,2982101958,2019
D003865,2989995041,2019
D008607,2947297522,2019
D008607,2947297522,2019
D001008,2947297522,2019
D001008,2947297522,2019
D019964,2947297522,2019
D019964,2947297522,2019
D001068,2914401930,2019
D001714,2914639834,2019
D001714,2914639834,2019
D001523,2981808506,2019
D012559,2912319101,2019
D012559,2908330576,2019
D003865,2922007928,2019
D012559,2988651958,2019
D003865,2953428351,2019
D001523,2981014144,2019
D012559,2982264916,2019
D012559,2982264916,2019
D008607,2951475891,2019
D003865,2917922680,2019
D001008,2964577029,2019
D001523,2943953983,2019
D001523,2945347888,2019
D001321,2945011625,2019
D001523,2922218868,2019
D001523,2922218868,2019
D001523,2397487109,2019
D001321,2948620521,2019
D001321,2948620521,2019
D012559,2924302492,2019
D001523,2922241215,2019
D012559,2968342094,2019
D003865,2947354672,2019
D001523,2958758790,2019
D003865,2989908931,2019
D003865,2989908931,2019
D001289,2962396058,2019
D003865,2954156571,2019
D012559,2954156571,2019
D001008,2977803768,2019
D001714,2941190503,2019
D003865,2941190503,2019
D012559,2951219121,2019
D008607,2948244628,2019
D012559,2917076565,2019
D003865,2980245048,2019
D001523,2926935289,2019
D001289,2978975210,2019
D003865,2953648562,2019
D001714,2953648562,2019
D001068,2948865110,2019
D001523,2915938222,2019
D001289,2926762617,2019
D000856,2914520605,2019
D001068,2914520605,2019
D052018,2914520605,2019
D001523,2990854338,2019
D001523,2935503166,2019
D001321,2935503166,2019
D012559,2935503166,2019
D001321,2979322359,2019
D001008,2979125586,2019
D003865,2979125586,2019
D001714,2910842003,2019
D012559,2980138747,2019
D012559,2953969325,2019
D001523,2945175253,2019
D001321,2944353739,2019
D001289,3003937369,2019
D008607,2960111824,2019
D001289,2944446275,2019
D001289,2944446275,2019
D012559,2946763672,2019
D008607,2947047296,2019
D012559,2916154188,2019
D001008,2953685471,2019
D001714,2953685471,2019
D001289,2989887898,2019
D001523,2921056297,2019
D001523,2921056297,2019
D019964,2967392800,2019
D001321,2982230660,2019
D003865,2945476582,2019
D001714,2945476582,2019
D008607,2981134838,2019
D001321,2911161078,2019
D001523,2929931142,2019
D003865,2947852594,2019
D012559,2982388199,2019
D003865,2921650370,2019
D001523,2911828159,2019
D001068,2936703825,2019
D001289,2998273827,2019
D001523,3142459235,2019
D001068,2919514078,2019
D001289,2969308068,2019
D001523,2972816632,2019
D001523,2974338024,2019
D012559,2921405143,2019
D012559,2906722957,2019
D008607,2913498262,2019
D008607,2953875679,2019
D001289,2988074892,2019
D003865,2956525492,2019
D012559,2997640750,2019
D012559,2922999152,2019
D019263,2957626451,2019
D003865,2957626451,2019
D008607,2909020029,2019
D001714,2916396305,2019
D001714,2990773406,2019
D001714,2926396440,2019
D003865,2995744294,2019
D001289,2950095747,2019
D001289,2950095747,2019
D012559,2964836008,2019
D012559,2986110012,2019
D012559,2966784447,2019
D012559,2972796602,2019
D012559,2933433471,2019
D012559,2959927062,2019
D001289,2972520434,2019
D003865,2944629971,2019
D001068,2970443045,2019
D001008,2947325858,2019
D001523,2984095876,2019
D003865,2995884765,2019
D000856,2944962777,2019
D012559,2914536879,2019
D012559,2972670221,2019
D001008,2980044439,2019
D008607,2945325975,2019
D012559,2971596064,2019
D012559,2928451364,2019
D012559,2928451364,2019
D012559,2911099894,2019
D008607,3003956893,2019
D001321,3003956893,2019
D003865,2983808952,2019
D001714,2921789875,2019
D001289,2938036167,2019
D008607,2938981396,2019
D001289,2951196600,2019
D001523,2966936711,2019
D003865,2944011729,2019
D012559,2944011729,2019
D001289,2963242961,2019
D008607,2964536090,2019
D008607,2931947809,2019
D001523,2942565475,2019
D001523,2952642804,2019
D001523,2952642804,2019
D001714,2921287291,2019
D001523,2907538682,2019
D001523,2965452705,2019
D001008,2992494375,2019
D008607,2929636325,2019
D003865,2974722203,2019
D001523,2934160632,2019
D012559,2941770857,2019
D001523,2971302837,2019
D001523,2945828539,2019
D012559,2938439033,2019
D012559,2969698098,2019
D001523,2909115630,2019
D001523,2959984654,2019
D001289,2981395640,2019
D008607,2951406729,2019
D012559,2969529888,2019
D003865,2973458513,2019
D012559,2945520878,2019
D003865,2945520878,2019
D003865,2987661262,2019
D003865,2944181488,2019
D001008,2942625682,2019
D003865,2942625682,2019
D012559,2968832468,2019
D003865,2968832468,2019
D012559,2967942987,2019
D012559,2972260381,2019
D001523,2932085738,2019
D001523,2932085738,2019
D003865,2971603198,2019
D001068,2922431690,2019
D008607,2962792266,2019
D012559,2994816164,2019
D003865,2912794759,2019
D019964,2912794759,2019
D001714,2912794759,2019
D012559,2996543290,2019
D012559,2992947814,2019
D001008,2924066612,2019
D001289,2945848868,2019
D001068,2969908014,2019
D012559,2948921943,2019
D012559,2948921943,2019
D012559,2967189258,2019
D012559,2962919326,2019
D003865,2924375368,2019
D001714,2924375368,2019
D001523,2909617035,2019
D012559,2945507784,2019
D012559,2945507784,2019
D001523,2939784312,2019
D008607,2937629326,2019
D012559,2969119088,2019
D001523,2912015259,2019
D001523,2933862501,2019
D012559,2909200256,2019
D001289,2933452394,2019
D001523,2936336589,2019
D001321,2936336589,2019
D001523,2983182954,2019
D001321,2947584606,2019
D008607,2981065861,2019
D001523,2971604386,2019
D001068,2911620735,2019
D001523,2977659809,2019
D001714,2979559037,2019
D001289,2980132255,2019
D001289,2980132255,2019
D003865,2962825438,2019
D001289,2921262778,2019
D001523,2948872397,2019
D008607,2946569701,2019
D001523,2946569701,2019
D001008,2924794635,2019
D012559,2962838676,2019
D001321,2949967639,2019
D001523,2912304870,2019
D008607,2990980983,2019
D001289,2930021204,2019
D001289,2930021204,2019
D001523,2945671432,2019
D008607,2986967419,2019
D012559,2980380051,2019
D001068,2930522506,2019
D001523,2939505143,2019
D001523,2940576685,2019
D003865,2979401682,2019
D012559,2946851093,2019
D012559,2995493247,2019
D019955,2935794247,2019
D003865,2909071499,2019
D001289,2995035723,2019
D012559,2951674765,2019
D001289,2933447091,2019
D000856,2975208562,2019
D001523,2914174626,2019
D001289,2943946218,2019
D003865,2941336008,2019
D001008,2913784137,2019
D001523,2975416497,2019
D001523,2980363593,2019
D001321,2939260349,2019
D001523,2980394459,2019
D008607,2964288895,2019
D001523,2964288895,2019
D001714,2969503496,2019
D012559,2969503496,2019
D003865,2944223028,2019
D001523,2981792555,2019
D001523,2917264323,2019
D001068,2913471539,2019
D000856,2925768753,2019
D052018,2925768753,2019
D012559,2921022199,2019
D001008,2984372879,2019
D001068,2984372879,2019
D001523,2979237273,2019
D001523,2990314021,2019
D001008,2907333322,2019
D001523,2970470919,2019
D001714,2909866157,2019
D003865,2921801832,2019
D001523,2951741483,2019
D012559,2990055079,2019
D001068,2921053936,2019
D001523,2932351958,2019
D001523,2994542938,2019
D012559,2991489461,2019
D001289,2947686713,2019
D001289,2947686713,2019
D001714,2909053020,2019
D003865,2909053020,2019
D001523,2970212119,2019
D000856,2997652952,2019
D001714,2965537864,2019
D001289,2950643217,2019
D001523,2922031116,2019
D001008,2924390989,2019
D001008,2924390989,2019
D001523,2913728693,2019
D012559,2952766049,2019
D001008,2938071140,2019
D001523,2947508681,2019
D001523,2947508681,2019
D001008,2938815301,2019
D003865,2935667229,2019
D003865,2911583468,2019
D001523,2981940952,2019
D008607,2919074947,2019
D008607,2977582323,2019
D001523,2994647319,2019
D001714,2991432174,2019
D003865,2991432174,2019
D001523,2908972247,2019
D012559,2922285001,2019
D001523,2940314471,2019
D001289,2969327248,2019
D012559,2954449729,2019
D012559,2946518831,2019
D001289,2972603548,2019
D001289,2972603548,2019
D001289,2934738258,2019
D008607,2912555542,2019
D008607,2961997261,2019
D052018,2775805068,2019
D000856,2775805068,2019
D001068,2930440666,2019
D001068,2917647752,2019
D012559,2915670886,2019
D003865,2982620197,2019
D003865,2974776061,2019
D003865,2963013017,2019
D001714,2927160693,2019
D003865,2945481509,2019
D001714,2973602284,2019
D012559,2973602284,2019
D001523,2912535274,2019
D012559,2921160916,2019
D001523,2947205600,2019
D001068,2964802109,2019
D001523,2995601410,2019
D001523,2995601410,2019
D001714,2950916980,2019
D001714,2950916980,2019
D012559,2950916980,2019
D000856,2910873722,2019
D000856,2959678447,2019
D000856,2959678447,2019
D001523,2993762222,2019
D008607,2982341411,2019
D008607,2982341411,2019
D001523,2913515036,2019
D012559,2928017740,2019
D008607,2923236189,2019
D001714,2942519851,2019
D001714,2942519851,2019
D001068,2940737227,2019
D001523,2968727429,2019
D001523,2922116406,2019
D008607,2944782646,2019
D001523,2982007797,2019
D001523,2934614035,2019
D001523,2934614035,2019
D001714,2959426132,2019
D012559,2959426132,2019
D001523,2917667459,2019
D001523,2996649416,2019
D003865,2996649416,2019
D003865,2911303739,2019
D003865,2955945298,2019
D003865,2955945298,2019
D001321,2918237446,2019
D012559,2924561147,2019
D008607,2951655820,2019
D012559,2924546384,2019
D003865,2910027894,2019
D003865,2947098067,2019
D003865,2947098067,2019
D001523,2954370637,2019
D001008,2981784386,2019
D001289,2942957381,2019
D012559,2935741564,2019
D012559,2923814118,2019
D001714,2923814118,2019
D003865,2913321767,2019
D003865,2913321767,2019
D001523,2980086886,2019
D052018,2980086886,2019
D001068,2980086886,2019
D001523,2958622590,2019
D001523,2958622590,2019
D052018,2926894705,2019
D000856,2926894705,2019
D000856,2945479077,2019
D001068,2982370090,2019
D003865,2967314707,2019
D003865,2967314707,2019
D001523,2995388396,2019
D001523,2937144629,2019
D000856,2941333211,2019
D001008,2924358135,2019
D001289,2982679761,2019
D012559,2966245960,2019
D012559,2966245960,2019
D001068,2912942791,2019
D001523,2965835667,2019
D001289,2948471949,2019
D001523,2992916367,2019
D008607,2960658608,2019
D001714,2981925723,2019
D003865,2923472688,2019
D001008,2923472688,2019
D019964,2977692320,2019
D001289,2954752765,2019
D001289,2986722149,2019
D001068,2951451315,2019
D012559,2974079557,2019
D001321,2974079557,2019
D001289,2974079557,2019
D001289,2962951771,2019
D001289,2974227766,2019
D012559,2918506863,2019
D001714,3012107469,2019
D003865,3012107469,2019
D001289,2983524044,2019
D001068,2983524044,2019
D001008,2960664965,2019
D003865,2960664965,2019
D001714,2968522185,2019
D001321,2912302569,2019
D001321,2911184325,2019
D001523,2941591353,2019
D001523,2941591353,2019
D001289,2982064264,2019
D001523,2970992960,2019
D001523,2970992960,2019
D001289,2955778114,2019
D012559,2918793347,2019
D012559,2918793347,2019
D003865,2996641000,2019
D012559,2964807425,2019
D003865,2946096486,2019
D001008,2946096486,2019
D001714,2946096486,2019
D001523,2981838364,2019
D001523,2979672879,2019
D001523,2979672879,2019
D001714,2980610640,2019
D019964,2980610640,2019
D001523,2945920225,2019
D003865,2921769692,2019
D003865,2921769692,2019
D001714,2990960994,2019
D000856,2945260975,2019
D012559,2942863429,2019
D012559,2942863429,2019
D001523,2960158884,2019
D001289,2972827255,2019
D001008,2952328723,2019
D001008,2952328723,2019
D001523,2957001503,2019
D001523,2957001503,2019
D001523,2995774850,2019
D001523,2976144188,2019
D001523,2976144188,2019
D003865,2951920205,2019
D008607,2981089783,2019
D008607,2981089783,2019
D019955,2954508185,2019
D001068,2969969338,2019
D001289,2932608701,2019
D001523,2993383342,2019
D001289,2941436169,2019
D001008,2950597524,2019
D001523,2956829705,2019
D001289,2945106072,2019
D003865,2972203255,2019
D001289,2917981308,2019
D012559,2994837267,2019
D001068,2969788750,2019
D001068,2969788750,2019
D001289,2969939951,2019
D001523,2962405059,2019
D012559,2996084365,2019
D012559,2996084365,2019
D001523,2958709103,2019
D001008,2922014260,2019
D012559,2918991327,2019
D001523,2982388124,2019
D001523,2955739168,2019
D001523,2955739168,2019
D012559,2949303641,2019
D001523,2940959272,2019
D012559,2918298216,2019
D012559,2918298216,2019
D003865,2914170841,2019
D001008,2971777950,2019
D003865,2994848442,2019
D003865,2994848442,2019
D000856,2964728517,2019
D012559,2989881323,2019
D012559,2989881323,2019
D001523,2980708415,2019
D001321,2989720157,2019
D003865,2945773488,2019
D012559,2950023118,2019
D001289,2966348963,2019
D001523,2948238121,2019
D001289,2912189350,2019
D003865,2996948187,2019
D001289,2993427472,2019
D019964,2972637407,2019
D003865,2943959675,2019
D003865,2943959675,2019
D001289,2901712853,2019
D001289,2901712853,2019
D001714,2945980389,2019
D003865,2977689111,2019
D012559,2925138624,2019
D012559,2953516293,2019
D000856,2943229821,2019
D012559,2924030540,2019
D001523,2941091236,2019
D001523,2918344339,2019
D001523,2923581141,2019
D003865,2921213651,2019
D001523,2967924300,2019
D001523,2969754953,2019
D012559,2982686280,2019
D001714,2974072337,2019
D012559,2981837481,2019
D012559,2914630014,2019
D012559,2914630014,2019
D008607,2937625930,2019
D001523,2910491470,2019
D001321,2931691968,2019
D001714,2994861295,2019
D001523,2972185218,2019
D001523,2937482681,2019
D003865,2981627029,2019
D003865,2981627029,2019
D012559,4248012740,2019
D001714,2921375745,2019
D003865,2921375745,2019
D001008,2967469140,2019
D012559,2926565618,2019
D001523,2922339542,2019
D008607,2944024268,2019
D001523,2964906517,2019
D001523,2921242840,2019
D003865,2972367292,2019
D001523,2975904932,2019
D001008,2990738022,2019
D008607,2981401569,2019
D001008,2921545648,2019
D001321,2971241211,2019
D008607,2954934865,2019
D001523,2927110233,2019
D001523,2933041042,2019
D001714,2979610535,2019
D001714,2979610535,2019
D001714,2964001927,2019
D003865,2964001927,2019
D001289,2965895668,2019
D008607,2908586881,2019
D008607,2908586881,2019
D012559,2919048144,2019
D003865,2972230866,2019
D001523,2950046150,2019
D001523,2950046150,2019
D012559,2913080224,2019
D001714,2913080224,2019
D001523,2980699379,2019
D001321,2980954606,2019
D001068,2987387703,2019
D001068,2955979325,2019
D001068,2955979325,2019
D001523,2993487772,2019
D003865,2964253562,2019
D003865,2998636713,2019
D001523,2910926976,2019
D012559,2988632566,2019
D003865,2961235955,2019
D012559,2961235955,2019
D052018,2922621869,2019
D001523,2981195144,2019
D001523,2943163999,2019
D001523,2909686812,2019
D001523,2912017931,2019
D008607,2995839372,2019
D008607,2943954780,2019
D001008,2909400929,2019
D008607,2967545015,2019
D001289,2989728813,2019
D001523,2967775628,2019
D001523,2982091904,2019
D012559,2939047660,2019
D001523,2919204073,2019
D003865,2990016988,2019
D003865,2990016988,2019
D001523,2947347094,2019
D001523,2947347094,2019
D012559,2922810409,2019
D003865,2922810409,2019
D001523,2950690129,2019
D001321,2984417667,2019
D012559,2922751687,2019
D052018,2921462082,2019
D012559,2970753655,2019
D001714,2970753655,2019
D019964,2963437898,2019
D001523,2907528511,2019
D012559,2921840805,2019
D001321,2993098317,2019
D001289,2989545797,2019
D001289,2975081100,2019
D001523,2956021039,2019
D012559,2969658386,2019
D001523,2996718577,2019
D003865,2970975020,2019
D012559,2948070552,2019
D001523,2969451073,2019
D001289,2984278361,2019
D001523,2958775936,2019
D012559,2991293054,2019
D001523,2937781531,2019
D003865,2914508778,2019
D012559,2914508778,2019
D001523,2936942326,2019
D001523,2918015871,2019
D001523,2918015871,2019
D012559,2912689923,2019
D003865,2912689923,2019
D001714,2912689923,2019
D001008,2991985135,2019
D012559,2938961713,2019
D003865,2945268119,2019
D003865,2945268119,2019
D001068,2953456746,2019
D003865,2915466390,2019
D001523,2924723770,2019
D001523,2965859444,2019
D001523,2914847402,2019
D001321,2921627145,2019
D012559,2973029388,2019
D001008,2984815440,2019
D001008,2984815440,2019
D001523,2920914681,2019
D003865,2977472817,2019
D001068,2907959630,2019
D001289,2946831945,2019
D001008,2953349025,2019
D001321,2985520515,2019
D001714,2963161528,2019
D012559,2922176267,2019
D003865,2952284031,2019
D003865,2997199694,2019
D001714,2933533396,2019
D019964,2933533396,2019
D012559,2933533396,2019
D001523,2950920945,2019
D001523,2945638532,2019
D001008,2943484114,2019
D001523,2917612793,2019
D012559,2954733526,2019
D001321,2926368698,2019
D001523,2977787863,2019
D003865,2996477123,2019
D003865,2907565493,2019
D001523,2926681814,2019
D001714,2955941518,2019
D003865,2981047585,2019
D003865,2981047585,2019
D001289,2982486744,2019
D008607,2969566072,2019
D003865,2913339094,2019
D001068,2950172708,2019
D001289,2939519841,2019
D008607,2990840907,2019
D001008,2927656128,2019
D003865,2927656128,2019
D012559,2970791955,2019
D012559,2942887122,2019
D001008,2970914925,2019
D003865,2970914925,2019
D019964,2949739591,2019
D001523,2947905405,2019
D008607,2953181151,2019
D001289,2950322502,2019
D001321,2966544522,2019
D003865,2945683660,2019
D000856,2910452524,2019
D008607,2914373954,2019
D001523,2978291616,2019
D012559,2940856122,2019
D001289,2991297627,2019
D012559,2972117217,2019
D012559,2988195298,2019
D012559,2988195298,2019
D052018,2940405328,2019
D001068,2940405328,2019
D001523,2962883349,2019
D001321,2942786979,2019
D001523,2935797364,2019
D001714,2914219821,2019
D001714,2996272743,2019
D012559,2996272743,2019
D012559,2950724857,2019
D012559,2950724857,2019
D003865,2971417321,2019
D003865,2971417321,2019
D001523,2940439987,2019
D001714,2963644308,2019
D001523,2982323017,2019
D001008,2916147247,2019
D001523,2960959225,2019
D000856,2942579716,2019
D001068,2972110566,2019
D001008,2947621217,2019
D008607,2911784457,2019
D001714,2917106476,2019
D001289,2944684108,2019
D003865,2996335645,2019
D001523,2984014392,2019
D008607,2909950535,2019
D003865,2939270581,2019
D001714,2963296000,2019
D012559,2909860189,2019
D001008,2910020547,2019
D001523,2910299538,2019
D001714,2982863039,2019
D001714,2944042550,2019
D001523,2967617183,2019
D001523,2979409729,2019
D012559,2917846882,2019
D001321,2917846882,2019
D001289,2914030732,2019
D001321,2981140814,2019
D052018,2929679270,2019
D001321,2989415748,2019
D001523,2996243823,2019
D001523,2955722853,2019
D003865,2984016876,2019
D001523,2993379060,2019
D001523,2993379060,2019
D001523,2923494130,2019
D001523,2945431158,2019
D003865,2913754197,2019
D001289,2917779474,2019
D012559,2981837266,2019
D012559,2954106886,2019
D003865,2981927238,2019
D008607,2981448482,2019
D001289,2944712504,2019
D001523,2912383691,2019
D001714,2902500559,2019
D012559,2902500559,2019
D001068,2912813477,2019
D012559,2909535898,2019
D001289,2914118432,2019
D012559,2981648735,2019
D001714,2981648735,2019
D019964,2981648735,2019
D008607,2911267666,2019
D008607,2911267666,2019
